# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
36248at4891	Complete	ptg000014l	301322	301750	+	161.2	96	https://www.orthodb.org/v10?query=36248at4891	Ribosomal protein S13
36258at4891	Complete	ptg000016l	81132	81515	-	150.7	101	https://www.orthodb.org/v10?query=36258at4891	RNA-binding domain superfamily
36316at4891	Complete	ptg000005l	433960	434454	+	106.9	68	https://www.orthodb.org/v10?query=36316at4891	anaphase promoting complex subunit 11
36328at4891	Complete	ptg000008l	644947	645573	+	131.0	135	https://www.orthodb.org/v10?query=36328at4891	Golgi to ER traffic protein 1
36350at4891	Complete	ptg000003l	714028	714483	-	197.5	108	https://www.orthodb.org/v10?query=36350at4891	Cytochrome b5-like heme/steroid binding domain
36374at4891	Complete	ptg000009l	82802	83995	-	299.8	228	https://www.orthodb.org/v10?query=36374at4891	XPC-binding domain
36407at4891	Complete	ptg000014l	665007	666962	-	447.4	444	https://www.orthodb.org/v10?query=36407at4891	Plasma membrane fusion protein PRM1
36448at4891	Complete	ptg000005l	98969	99631	+	220.8	165	https://www.orthodb.org/v10?query=36448at4891	Ribosomal protein L10P
36485at4891	Complete	ptg000008l	643153	643704	+	194.9	154	https://www.orthodb.org/v10?query=36485at4891	Co-chaperone Hsc20
36486at4891	Complete	ptg000008l	558547	559178	-	230.2	132	https://www.orthodb.org/v10?query=36486at4891	Sulfhydryl oxidase
36529at4891	Complete	ptg000007l	393467	394129	-	199.5	160	https://www.orthodb.org/v10?query=36529at4891	Snf7 family
36572at4891	Complete	ptg000017l	444236	444619	-	137.0	91	https://www.orthodb.org/v10?query=36572at4891	ribosomal protein S6
36573at4891	Complete	ptg000009l	71254	71667	+	131.1	92	https://www.orthodb.org/v10?query=36573at4891	Chromatin-remodeling complex subunit IES6
36583at4891	Complete	ptg000008l	727150	727731	-	175.6	112	https://www.orthodb.org/v10?query=36583at4891	Ribosomal protein L7/L12
36627at4891	Complete	ptg000011l	836520	836999	+	123.8	120	https://www.orthodb.org/v10?query=36627at4891	Cap-associated protein CAF20
36646at4891	Complete	ptg000017l	367286	367957	+	260.8	193	https://www.orthodb.org/v10?query=36646at4891	Snf7 family
36650at4891	Complete	ptg000015l	72687	73049	+	165.2	93	https://www.orthodb.org/v10?query=36650at4891	Ribosomal protein S10
36716at4891	Complete	ptg000002l	717413	717826	+	222.5	129	https://www.orthodb.org/v10?query=36716at4891	Deoxyuridine 5'-triphosphate nucleotidohydrolase
36731at4891	Complete	ptg000011l	120719	121378	-	199.9	167	https://www.orthodb.org/v10?query=36731at4891	phosphotransferase KptA/Tpt1
36787at4891	Complete	ptg000003l	72063	72407	+	150.8	94	https://www.orthodb.org/v10?query=36787at4891	glucocorticoid receptor-like (DNA-binding domain)
36796at4891	Complete	ptg000009l	173504	173878	+	202.6	111	https://www.orthodb.org/v10?query=36796at4891	Nuclear transport factor 2
36811at4891	Complete	ptg000014l	364704	365027	-	166.9	89	https://www.orthodb.org/v10?query=36811at4891	DNA-directed RNA polymerase, RBP11-like dimerisation domain
36821at4891	Complete	ptg000003l	869027	869419	+	246.2	117	https://www.orthodb.org/v10?query=36821at4891	2Fe-2S ferredoxin-like superfamily
36839at4891	Complete	ptg000017l	278993	280324	+	184.3	260	https://www.orthodb.org/v10?query=36839at4891	Smr domain
36879at4891	Complete	ptg000008l	575504	575857	+	160.2	115	https://www.orthodb.org/v10?query=36879at4891	V-type proton ATPase subunit F
36882at4891	Complete	ptg000011l	81417	81830	+	261.1	135	https://www.orthodb.org/v10?query=36882at4891	Ribosomal protein L23/L15e core domain superfamily
36885at4891	Complete	ptg000009l	102163	102639	+	241.6	133	https://www.orthodb.org/v10?query=36885at4891	V-type proton ATPase proteolipid subunit
36899at4891	Complete	ptg000003l	295725	296312	+	234.9	158	https://www.orthodb.org/v10?query=36899at4891	Sulfhydryl oxidase
36968at4891	Complete	ptg000005l	33875	34366	-	127.2	87	https://www.orthodb.org/v10?query=36968at4891	histidine-phosphotransfer domain, HPT domain-containing protein
36972at4891	Complete	ptg000009l	399229	400248	-	339.2	325	https://www.orthodb.org/v10?query=36972at4891	SH3 domain
36980at4891	Complete	ptg000007l	772884	773306	+	106.8	109	https://www.orthodb.org/v10?query=36980at4891	Histone deacetylase complex subunit SAP30/SAP30-like
37011at4891	Complete	ptg000005l	1240608	1241753	+	260.1	200	https://www.orthodb.org/v10?query=37011at4891	Sensitive to high expression protein 9, mitochondrial
37075at4891	Complete	ptg000008l	47821	48594	+	213.8	161	https://www.orthodb.org/v10?query=37075at4891	Putative pantetheine-phosphate adenylyltransferase
37089at4891	Duplicated	ptg000005l	322686	323445	+	197.8	103	https://www.orthodb.org/v10?query=37089at4891	Ribosomal protein L31e
37089at4891	Duplicated	ptg000013l	464893	465580	-	198.1	103	https://www.orthodb.org/v10?query=37089at4891	Ribosomal protein L31e
37126at4891	Complete	ptg000002l	47293	47679	+	213.3	117	https://www.orthodb.org/v10?query=37126at4891	Ribosomal protein L32e
37133at4891	Complete	ptg000003l	212552	212971	-	109.1	91	https://www.orthodb.org/v10?query=37133at4891	Ribosomal protein/NADH dehydrogenase domain
37136at4891	Complete	ptg000002l	570654	571097	-	112.9	78	https://www.orthodb.org/v10?query=37136at4891	Proteasome maturation factor UMP1
37165at4891	Complete	ptg000013l	174418	175119	+	187.0	136	https://www.orthodb.org/v10?query=37165at4891	EF-hand domain
37187at4891	Complete	ptg000011l	482761	483780	+	162.7	225	https://www.orthodb.org/v10?query=37187at4891	Oligosaccharyl transferase complex, subunit OST3/OST6
37194at4891	Complete	ptg000005l	183798	185045	+	127.7	174	https://www.orthodb.org/v10?query=37194at4891	DNA-directed RNA polymerase III subunit, putative
37216at4891	Complete	ptg000006l	318795	319148	-	142.0	101	https://www.orthodb.org/v10?query=37216at4891	Cytochrome c oxidase-assembly factor COX16, mitochondrial
37231at4891	Complete	ptg000013l	534607	535197	+	194.0	140	https://www.orthodb.org/v10?query=37231at4891	Pre-rRNA processing protein TSR2
37266at4891	Complete	ptg000008l	479297	479602	+	110.9	73	https://www.orthodb.org/v10?query=37266at4891	Transcription elongation factor SPT4
37274at4891	Complete	ptg000002l	81696	82043	-	205.7	107	https://www.orthodb.org/v10?query=37274at4891	Autophagy-related protein
37305at4891	Complete	ptg000010l	199167	200024	-	120.6	170	https://www.orthodb.org/v10?query=37305at4891	Protein of unknown function DUF2373
37332at4891	Complete	ptg000008l	261119	261817	-	87.0	104	https://www.orthodb.org/v10?query=37332at4891	Clathrin light chain
37340at4891	Complete	ptg000006l	715378	716190	-	210.9	232	https://www.orthodb.org/v10?query=37340at4891	Zinc finger, RING-type
37378at4891	Complete	ptg000015l	372714	373451	+	167.9	125	https://www.orthodb.org/v10?query=37378at4891	WLM domain
37386at4891	Complete	ptg000006l	130421	131107	-	157.2	146	https://www.orthodb.org/v10?query=37386at4891	Ubiquitin carboxyl-terminal hydrolase
37398at4891	Complete	ptg000017l	476926	478461	+	395.3	401	https://www.orthodb.org/v10?query=37398at4891	MICOS complex subunit MIC60
37443at4891	Complete	ptg000007l	664132	665469	-	186.8	223	https://www.orthodb.org/v10?query=37443at4891	N2227-like
37483at4891	Complete	ptg000005l	462335	462973	+	160.8	150	https://www.orthodb.org/v10?query=37483at4891	N-(5'-phosphoribosyl)anthranilate isomerase
37540at4891	Complete	ptg000008l	378602	379717	-	414.9	309	https://www.orthodb.org/v10?query=37540at4891	SURF1-like protein
37570at4891	Duplicated	ptg000002l	257571	258152	-	153.3	137	https://www.orthodb.org/v10?query=37570at4891	Glutaredoxin
37570at4891	Duplicated	ptg000005l	432802	433482	+	162.3	148	https://www.orthodb.org/v10?query=37570at4891	Glutaredoxin
37574at4891	Complete	ptg000006l	563687	565117	+	163.8	266	https://www.orthodb.org/v10?query=37574at4891	Protein of unknown function DUF5427
37581at4891	Complete	ptg000011l	992401	993414	+	143.8	203	https://www.orthodb.org/v10?query=37581at4891	General transcription factor TFIIH, subunit Tfb6
37593at4891	Complete	ptg000003l	544761	546065	+	271.0	277	https://www.orthodb.org/v10?query=37593at4891	tRNA-splicing endonuclease, subunit Sen54
37625at4891	Complete	ptg000006l	289376	289960	-	248.5	178	https://www.orthodb.org/v10?query=37625at4891	Translation machinery-associated protein 22
37639at4891	Complete	ptg000014l	395699	396418	-	294.2	219	https://www.orthodb.org/v10?query=37639at4891	P-loop containing nucleoside triphosphate hydrolase protein
37641at4891	Complete	ptg000017l	168725	169453	+	145.7	178	https://www.orthodb.org/v10?query=37641at4891	p-loop containing nucleoside triphosphate hydrolase protein
37668at4891	Complete	ptg000017l	285405	285779	+	113.2	85	https://www.orthodb.org/v10?query=37668at4891	Sulfiredoxin
37677at4891	Complete	ptg000013l	74143	74640	-	169.5	134	https://www.orthodb.org/v10?query=37677at4891	PRELI/MSF1 domain
37680at4891	Complete	ptg000006l	646393	646671	-	123.9	72	https://www.orthodb.org/v10?query=37680at4891	Cytochrome b-c1 complex subunit 8
37696at4891	Duplicated	ptg000008l	954229	954585	+	205.7	105	https://www.orthodb.org/v10?query=37696at4891	40S ribosomal protein S26
37696at4891	Duplicated	ptg000009l	425157	425513	+	205.7	105	https://www.orthodb.org/v10?query=37696at4891	40S ribosomal protein S26
37735at4891	Complete	ptg000003l	123704	124210	-	161.4	141	https://www.orthodb.org/v10?query=37735at4891	Rrp15p-domain-containing protein
37786at4891	Complete	ptg000011l	70063	70683	-	159.5	134	https://www.orthodb.org/v10?query=37786at4891	Mediator of RNA polymerase II transcription subunit 7
37840at4891	Complete	ptg000005l	78883	79422	+	197.4	143	https://www.orthodb.org/v10?query=37840at4891	Shr3 amino acid permease chaperone
37889at4891	Complete	ptg000009l	548270	548902	-	119.3	153	https://www.orthodb.org/v10?query=37889at4891	5-formyltetrahydrofolate cyclo-ligase
37906at4891	Complete	ptg000012l	86390	88264	-	305.8	342	https://www.orthodb.org/v10?query=37906at4891	SWR1-complex protein 3
37925at4891	Complete	ptg000005l	87993	88436	+	232.7	125	https://www.orthodb.org/v10?query=37925at4891	H/ACA ribonucleoprotein complex subunit 2
37939at4891	Complete	ptg000006l	319592	320197	+	186.6	131	https://www.orthodb.org/v10?query=37939at4891	Integral membrane protein
37965at4891	Complete	ptg000016l	264570	266105	-	227.6	329	https://www.orthodb.org/v10?query=37965at4891	Protein FYV10
37978at4891	Complete	ptg000017l	337308	337673	+	140.4	93	https://www.orthodb.org/v10?query=37978at4891	Transcription initiation factor IIA subunit 2
38019at4891	Complete	ptg000006l	222410	223114	-	241.8	218	https://www.orthodb.org/v10?query=38019at4891	Pre-mRNA-splicing factor ISY1
38028at4891	Complete	ptg000014l	485230	485703	+	193.6	132	https://www.orthodb.org/v10?query=38028at4891	ribosomal protein L11
38051at4891	Complete	ptg000015l	283598	284212	-	187.0	94	https://www.orthodb.org/v10?query=38051at4891	H/ACA ribonucleoprotein complex subunit
38055at4891	Complete	ptg000011l	309956	310753	-	201.2	178	https://www.orthodb.org/v10?query=38055at4891	Mitochondrial distribution and morphology protein 12
38101at4891	Complete	ptg000012l	137288	137761	-	112.1	112	https://www.orthodb.org/v10?query=38101at4891	Ribonuclease P/MRP protein subunit POP5
38133at4891	Complete	ptg000004l	326361	326726	+	77.3	59	https://www.orthodb.org/v10?query=38133at4891	Long chronological lifespan protein 2
38146at4891	Complete	ptg000002l	91288	91533	+	136.1	67	https://www.orthodb.org/v10?query=38146at4891	Zf-CSL-domain-containing protein
38164at4891	Complete	ptg000015l	487130	487531	-	93.8	79	https://www.orthodb.org/v10?query=38164at4891	Chromosome transmission fidelity protein 8
38176at4891	Complete	ptg000011l	798854	799384	+	157.7	140	https://www.orthodb.org/v10?query=38176at4891	Tma16 superfamily
38257at4891	Complete	ptg000003l	615141	616163	-	187.1	218	https://www.orthodb.org/v10?query=38257at4891	mitochondrial ribosomal protein L51
38264at4891	Complete	ptg000005l	223029	224177	+	272.6	313	https://www.orthodb.org/v10?query=38264at4891	Regulator of phospholipase D SRF1
38279at4891	Complete	ptg000008l	832075	832425	+	104.1	69	https://www.orthodb.org/v10?query=38279at4891	Mediator of RNA polymerase II transcription subunit 31
38355at4891	Complete	ptg000017l	611537	612487	-	194.5	187	https://www.orthodb.org/v10?query=38355at4891	Similar to Saccharomyces cerevisiae YKR088C TVP38 Integral membrane protein localized to late Golgi vesicles along with the v-SNARE Tlg2p
38364at4891	Complete	ptg000010l	284769	285755	-	192.7	199	https://www.orthodb.org/v10?query=38364at4891	Ubiquitin-like domain superfamily
38368at4891	Complete	ptg000006l	161667	162920	-	212.2	272	https://www.orthodb.org/v10?query=38368at4891	Winged helix-like DNA-binding domain superfamily
38422at4891	Complete	ptg000014l	359564	360085	+	189.6	164	https://www.orthodb.org/v10?query=38422at4891	RNA-binding domain superfamily
38461at4891	Complete	ptg000007l	382746	383246	-	188.0	125	https://www.orthodb.org/v10?query=38461at4891	Golgi apparatus membrane protein TVP18
38465at4891	Complete	ptg000016l	103581	103877	-	110.1	75	https://www.orthodb.org/v10?query=38465at4891	Ubiquitin-related modifier 1
38523at4891	Complete	ptg000008l	690663	691247	-	106.2	102	https://www.orthodb.org/v10?query=38523at4891	UDP-N-acetylglucosamine transferase subunit ALG13
38532at4891	Complete	ptg000011l	653969	654787	+	136.7	147	https://www.orthodb.org/v10?query=38532at4891	Mediator of RNA polymerase II transcription subunit 4
38540at4891	Complete	ptg000005l	1149708	1150634	+	173.8	187	https://www.orthodb.org/v10?query=38540at4891	Manganese/iron superoxide dismutase, C-terminal
38555at4891	Complete	ptg000003l	413423	413776	+	124.8	79	https://www.orthodb.org/v10?query=38555at4891	Ribosomal protein S16
38560at4891	Complete	ptg000008l	743820	744182	-	171.5	82	https://www.orthodb.org/v10?query=38560at4891	Mitochondrial pyruvate carrier
38648at4891	Complete	ptg000005l	934805	935458	+	135.4	113	https://www.orthodb.org/v10?query=38648at4891	Longin-like domain superfamily
38671at4891	Complete	ptg000013l	466804	467475	+	87.7	69	https://www.orthodb.org/v10?query=38671at4891	Domain of unknown function DUF4050
38697at4891	Complete	ptg000008l	687108	688715	-	210.9	213	https://www.orthodb.org/v10?query=38697at4891	Arrestin, C-terminal
38710at4891	Complete	ptg000008l	171800	172096	-	104.0	78	https://www.orthodb.org/v10?query=38710at4891	mitochondrial ribosome small subunit component
38727at4891	Complete	ptg000015l	221023	221409	+	108.3	77	https://www.orthodb.org/v10?query=38727at4891	Protein FYV4, mitochondrial
38748at4891	Complete	ptg000015l	487720	488460	+	106.6	187	https://www.orthodb.org/v10?query=38748at4891	Protein lunapark
38759at4891	Complete	ptg000007l	268665	269645	+	259.2	172	https://www.orthodb.org/v10?query=38759at4891	Putative membrane protein
38778at4891	Complete	ptg000012l	162611	162916	-	91.8	61	https://www.orthodb.org/v10?query=38778at4891	Bola-like protein
38787at4891	Complete	ptg000015l	342735	343013	+	114.0	73	https://www.orthodb.org/v10?query=38787at4891	Cytochrome c oxidase-assembly factor COX23, mitochondrial
38792at4891	Complete	ptg000005l	1246914	1247288	-	143.7	103	https://www.orthodb.org/v10?query=38792at4891	Histone-fold-containing protein
38798at4891	Complete	ptg000005l	1058550	1058966	-	156.8	118	https://www.orthodb.org/v10?query=38798at4891	Mediator complex, subunit Med21
38811at4891	Complete	ptg000007l	736725	737009	-	87.6	70	https://www.orthodb.org/v10?query=38811at4891	Cytochrome c oxidase, subunit VIb
38816at4891	Complete	ptg000014l	429387	430133	+	70.6	98	https://www.orthodb.org/v10?query=38816at4891	RNA polymerase III activity
38821at4891	Complete	ptg000005l	1476508	1476885	-	179.5	114	https://www.orthodb.org/v10?query=38821at4891	Cytochrome b-c1 complex subunit 7
38822at4891	Complete	ptg000005l	762732	763277	-	143.8	126	https://www.orthodb.org/v10?query=38822at4891	SH3 domain
38891at4891	Complete	ptg000003l	264442	264887	+	108.6	77	https://www.orthodb.org/v10?query=38891at4891	putative DNA polymerase
38915at4891	Complete	ptg000003l	259988	260527	-	110.4	78	https://www.orthodb.org/v10?query=38915at4891	FeS cluster biogenesis
38969at4891	Complete	ptg000007l	72488	72850	+	123.6	91	https://www.orthodb.org/v10?query=38969at4891	Transcription initiation factor TFIID subunit 13
38977at4891	Complete	ptg000002l	472897	473433	-	126.2	119	https://www.orthodb.org/v10?query=38977at4891	54S ribosomal protein L36, mitochondrial
39065at4891	Complete	ptg000008l	235672	235986	-	107.0	60	https://www.orthodb.org/v10?query=39065at4891	Mitochondrial import inner membrane translocase subunit TIM13
39072at4891	Complete	ptg000011l	304215	304613	-	196.9	100	https://www.orthodb.org/v10?query=39072at4891	Histone H2A
39075at4891	Complete	ptg000006l	530921	531277	-	136.3	94	https://www.orthodb.org/v10?query=39075at4891	Mitochondrial import inner membrane translocase subunit TIM16
39098at4891	Complete	ptg000008l	885549	886520	-	178.3	182	https://www.orthodb.org/v10?query=39098at4891	Peroxisomal membrane protein 14
39132at4891	Complete	ptg000014l	82613	82885	+	144.6	74	https://www.orthodb.org/v10?query=39132at4891	Ribosomal protein S19/S15
39138at4891	Complete	ptg000007l	782243	782833	+	119.4	75	https://www.orthodb.org/v10?query=39138at4891	Protein TMA23
39178at4891	Complete	ptg000003l	779203	780162	+	245.4	216	https://www.orthodb.org/v10?query=39178at4891	PLC-like phosphodiesterase
39238at4891	Complete	ptg000016l	210230	210691	+	166.4	118	https://www.orthodb.org/v10?query=39238at4891	Mitochondrial fission 1 protein
